"","p.val","corr.coef","Symbol","p.adjust"
"776","0.264639347134073",0.448825131030641,"Cmpk1",0.647510051860404
"777","0.265134973240223",0.448410807159118,"Ube2l3",0.648046274530848
"778","0.266874169606935",0.446959945569825,"Etfa",0.651532222219837
"779","0.267411538216721",0.44651261569709,"Clint1",0.651532222219837
"780","0.267530028834687",0.446414038823443,"Abcb10",0.651532222219837
"781","0.268032090931065",0.445996594365821,"Caprin1",0.65172948251288
"782","0.268549371552999",0.445566901817949,"Tm7sf2",0.652198365491714
"783","0.270659766652886",0.443818083410132,"Nfu1",0.6553992696636
"784","0.271364867798714",0.443235293736588,"Psmb6",0.656428534695754
"785","0.272488336693316",0.442308254040564,"Fahd1",0.656791843530307
"786","0.272916064675136",0.441955807301033,"Serpind1",0.656791843530307
"787","0.274179340702127",0.440916460345507,"Rps4x",0.65823383817874
"788","0.27484499529208",0.440369750529583,"Copa",0.65823383817874
"789","0.275503014946048",0.439829952580098,"Gamt",0.65823383817874
"790","0.275556659990564",0.439785973581773,"Gosr1",0.65823383817874
"791","0.275779784545552",0.439603098022001,"Anxa5",0.65823383817874
"792","0.275867244415054",0.439531434748832,"Gpam",0.65823383817874
"793","0.27594026054997",0.439471615020171,"Parp12",0.65823383817874
"794","0.277279067341915",0.438376152598168,"Gc",0.660510298627489
"795","0.278396692682437",0.43746366030383,"Dguok",0.662499337713332
"796","0.279054926469646",0.436927083403697,"Gm2a",0.66339223899072
"797","0.279507596047366",0.436558438322855,"Tstd3",0.663795141980776
"798","0.280185033513524",0.436007293763627,"Idh3g",0.664730484368118
"799","0.281076612074456",0.43528292520364,"Etfb",0.665553818412767
"800","0.281678376980343",0.434794654065314,"Gltpd2",0.665553818412767
"801","0.281948691931655",0.434575487283847,"Timmdc1",0.665553818412767
"802","0.281951766929982",0.434572994719519,"Adpgk",0.665553818412767
"803","0.283159432273159",0.433595099564738,"Slc25a1",0.667732101859441
"804","0.283787746033733",0.433087135732289,"Capza2",0.667903996762833
"805","0.284042782291784",0.432881107156882,"Usp14",0.667903996762833
"806","0.284087152206717",0.432845272586668,"Rap1a",0.667903996762833
"807","0.285155136566241",0.431983557738362,"Eif3c",0.669743126363997
"808","0.286388607848247",0.430990276745091,"Hgd",0.670661904405118
"809","0.286690797019594",0.430747250499246,"Slc9a3r2",0.670661904405118
"810","0.289066145241407",0.428841281085825,"Isoc1",0.673840893339312
"811","0.289579713382334",0.428430199855044,"Flot1",0.673840893339312
"812","0.289774582118612",0.428274311648817,"Hdhd3",0.673840893339312
"813","0.290521736023271",0.427677086311949,"Man2b2",0.674908770305795
"814","0.292168719284071",0.426363226303547,"Ndufab1",0.67739216419571
"815","0.293779455474538",0.425081752870688,"Gm4951",0.679781879202682
"816","0.29533488866843",0.423847503861571,"Chd4",0.682707079919921
"817","0.295839717046467",0.423447594806489,"Pm20d1",0.683200292371348
