Protein	Symbol	ENSEMBL	bin	int
Q9JLZ6	Hic2	ENSMUSG00000050240	1	8.34381896151217
Q9JLZ6	Hic2	ENSMUSG00000050240	2	8.129582568605686
Q9JLZ6	Hic2	ENSMUSG00000050240	3	6.762115576733557
Q9JLZ6	Hic2	ENSMUSG00000050240	4	7.7840455649427485
Q9JLZ6	Hic2	ENSMUSG00000050240	5	7.811762114865132
Q9JLZ6	Hic2	ENSMUSG00000050240	6	7.713826950582641
Q9JLZ6	Hic2	ENSMUSG00000050240	7	7.922334758597157
Q9JLZ6	Hic2	ENSMUSG00000050240	8	8.923793489569002
Q9JM13	Rabgef1	ENSMUSG00000025340	1	0
Q9JM13	Rabgef1	ENSMUSG00000025340	2	5.723205387018663
Q9JM13	Rabgef1	ENSMUSG00000025340	3	0
Q9JM13	Rabgef1	ENSMUSG00000025340	4	2.9738989637880504
Q9JM13	Rabgef1	ENSMUSG00000025340	5	3.8773620605033026
Q9JM13	Rabgef1	ENSMUSG00000025340	6	2.911305097826701
Q9JM13	Rabgef1	ENSMUSG00000025340	7	5.408125223308778
Q9JM13	Rabgef1	ENSMUSG00000025340	8	6.026402402330228
Q9JM14	Nt5c	ENSMUSG00000020736	1	6.995985888526027
Q9JM14	Nt5c	ENSMUSG00000020736	2	7.473426388013304
Q9JM14	Nt5c	ENSMUSG00000020736	3	8.11804157616702
Q9JM14	Nt5c	ENSMUSG00000020736	4	7.63647445010927
Q9JM14	Nt5c	ENSMUSG00000020736	5	7.0840967012270735
Q9JM14	Nt5c	ENSMUSG00000020736	6	6.93290065858491
Q9JM14	Nt5c	ENSMUSG00000020736	7	7.653669591180562
Q9JM14	Nt5c	ENSMUSG00000020736	8	7.6761390006808625
Q9JM52	Mink1	ENSMUSG00000020827	1	7.764765980289207
Q9JM52	Mink1	ENSMUSG00000020827	2	0
Q9JM52	Mink1	ENSMUSG00000020827	3	5.259052718945384
Q9JM52	Mink1	ENSMUSG00000020827	4	8.427055750039594
Q9JM52	Mink1	ENSMUSG00000020827	5	7.0801594926571525
Q9JM52	Mink1	ENSMUSG00000020827	6	6.322538738450473
Q9JM52	Mink1	ENSMUSG00000020827	7	7.209564055089677
Q9JM52	Mink1	ENSMUSG00000020827	8	7.487974848038563
Q9JM62	Reep6	ENSMUSG00000035504	1	11.827874933372719
Q9JM62	Reep6	ENSMUSG00000035504	2	11.79535863028426
Q9JM62	Reep6	ENSMUSG00000035504	3	11.63070668326218
Q9JM62	Reep6	ENSMUSG00000035504	4	11.212010448905373
Q9JM62	Reep6	ENSMUSG00000035504	5	10.903034760757256
Q9JM62	Reep6	ENSMUSG00000035504	6	10.354464786159966
Q9JM62	Reep6	ENSMUSG00000035504	7	10.478215245932104
Q9JM62	Reep6	ENSMUSG00000035504	8	10.745611591425684
Q9JM76	Arpc3	ENSMUSG00000029465	1	9.965257409352876
Q9JM76	Arpc3	ENSMUSG00000029465	2	10.090990932956819
Q9JM76	Arpc3	ENSMUSG00000029465	3	9.82858726320606
Q9JM76	Arpc3	ENSMUSG00000029465	4	9.354913106221929
Q9JM76	Arpc3	ENSMUSG00000029465	5	9.748224601502152
Q9JM76	Arpc3	ENSMUSG00000029465	6	9.566826633707517
Q9JM76	Arpc3	ENSMUSG00000029465	7	9.507135300517872
Q9JM76	Arpc3	ENSMUSG00000029465	8	9.602100638911049
Q9JM96	Cdc42ep4	ENSMUSG00000041598	1	6.093441929565779
Q9JM96	Cdc42ep4	ENSMUSG00000041598	2	5.236793589777238
Q9JM96	Cdc42ep4	ENSMUSG00000041598	3	3.929538857711461
Q9JM96	Cdc42ep4	ENSMUSG00000041598	4	3.7245019068093534
Q9JM96	Cdc42ep4	ENSMUSG00000041598	5	5.605674786224001
Q9JM96	Cdc42ep4	ENSMUSG00000041598	6	6.609478192152616
Q9JM96	Cdc42ep4	ENSMUSG00000041598	7	5.012038380824482
Q9JM96	Cdc42ep4	ENSMUSG00000041598	8	3.0919089948399106
Q9JMA1	Usp14	ENSMUSG00000047879	1	10.927621423479081
Q9JMA1	Usp14	ENSMUSG00000047879	2	10.161116081479776
Q9JMA1	Usp14	ENSMUSG00000047879	3	10.720258024310713
Q9JMA1	Usp14	ENSMUSG00000047879	4	10.56082039902217
Q9JMA1	Usp14	ENSMUSG00000047879	5	10.152730929749602
Q9JMA1	Usp14	ENSMUSG00000047879	6	10.534126931104696
Q9JMA1	Usp14	ENSMUSG00000047879	7	10.038700700110438
Q9JMA1	Usp14	ENSMUSG00000047879	8	10.37993093627951
Q9JMA7	Cyp3a41a	ENSMUSG00000075551	1	9.216143293555758
Q9JMA7	Cyp3a41a	ENSMUSG00000075551	2	8.867685641833596
Q9JMA7	Cyp3a41a	ENSMUSG00000075551	3	10.023101582309469
Q9JMA7	Cyp3a41a	ENSMUSG00000075551	4	9.935959789120998
Q9JMA7	Cyp3a41a	ENSMUSG00000075551	5	9.044567891394204
Q9JMA7	Cyp3a41a	ENSMUSG00000075551	6	9.159948837531878
Q9JMA7	Cyp3a41a	ENSMUSG00000075551	7	9.643821147784596
Q9JMA7	Cyp3a41a	ENSMUSG00000075551	8	10.462706457315786
Q9JMD3	Stard10	ENSMUSG00000030688	1	11.52427023040896
Q9JMD3	Stard10	ENSMUSG00000030688	2	11.322697615617818
Q9JMD3	Stard10	ENSMUSG00000030688	3	11.534626846125166
Q9JMD3	Stard10	ENSMUSG00000030688	4	11.382634325101808
Q9JMD3	Stard10	ENSMUSG00000030688	5	11.347598155036074
Q9JMD3	Stard10	ENSMUSG00000030688	6	11.298228729013669
Q9JMD3	Stard10	ENSMUSG00000030688	7	11.30431689006812
Q9JMD3	Stard10	ENSMUSG00000030688	8	10.964290753350122
Q9JMG2	C1galt1c1	ENSMUSG00000048970	1	9.54298085104774
Q9JMG2	C1galt1c1	ENSMUSG00000048970	2	8.953295248039108
Q9JMG2	C1galt1c1	ENSMUSG00000048970	3	6.8261535987971085
Q9JMG2	C1galt1c1	ENSMUSG00000048970	4	7.725893115316594
Q9JMG2	C1galt1c1	ENSMUSG00000048970	5	5.895761723440593
Q9JMG2	C1galt1c1	ENSMUSG00000048970	6	7.572240823207367
Q9JMG2	C1galt1c1	ENSMUSG00000048970	7	7.234029357705259
Q9JMG2	C1galt1c1	ENSMUSG00000048970	8	8.345701064272603
Q9JMG7	Hdgfl3	ENSMUSG00000025104	1	0
Q9JMG7	Hdgfl3	ENSMUSG00000025104	2	0
Q9JMG7	Hdgfl3	ENSMUSG00000025104	3	3.586882777022708
Q9JMG7	Hdgfl3	ENSMUSG00000025104	4	2.5332589385667905
Q9JMG7	Hdgfl3	ENSMUSG00000025104	5	2.4411690644080206
Q9JMG7	Hdgfl3	ENSMUSG00000025104	6	3.4776320222608046
Q9JMG7	Hdgfl3	ENSMUSG00000025104	7	3.339903744310209
Q9JMG7	Hdgfl3	ENSMUSG00000025104	8	2.57061124098805
Q9JMH6	Txnrd1	ENSMUSG00000020250	1	10.970030369916094
Q9JMH6	Txnrd1	ENSMUSG00000020250	2	10.572874492587534
Q9JMH6	Txnrd1	ENSMUSG00000020250	3	11.23298336846699
Q9JMH6	Txnrd1	ENSMUSG00000020250	4	11.163324944156138
Q9JMH6	Txnrd1	ENSMUSG00000020250	5	11.147502369246691
Q9JMH6	Txnrd1	ENSMUSG00000020250	6	11.219842462021006
Q9JMH6	Txnrd1	ENSMUSG00000020250	7	11.495492254776076
Q9JMH6	Txnrd1	ENSMUSG00000020250	8	11.071951721494512
Q9JMH9	Myo18a	ENSMUSG00000000631	1	10.37259496962546
Q9JMH9	Myo18a	ENSMUSG00000000631	2	9.93856588303326
Q9JMH9	Myo18a	ENSMUSG00000000631	3	10.783809443766689
Q9JMH9	Myo18a	ENSMUSG00000000631	4	11.137112961117138
Q9JMH9	Myo18a	ENSMUSG00000000631	5	10.056789356139607
Q9JMH9	Myo18a	ENSMUSG00000000631	6	10.503133608007811
Q9JMH9	Myo18a	ENSMUSG00000000631	7	10.430508118643251
Q9JMH9	Myo18a	ENSMUSG00000000631	8	10.47963341361448
Q9QUH0	Glrx	ENSMUSG00000021591	1	7.358080740983023
Q9QUH0	Glrx	ENSMUSG00000021591	2	7.938990909012657
Q9QUH0	Glrx	ENSMUSG00000021591	3	7.218058958714354
Q9QUH0	Glrx	ENSMUSG00000021591	4	7.749798455417905
Q9QUH0	Glrx	ENSMUSG00000021591	5	7.5540251489176695
Q9QUH0	Glrx	ENSMUSG00000021591	6	7.868182618953964
Q9QUH0	Glrx	ENSMUSG00000021591	7	7.119615946254178
Q9QUH0	Glrx	ENSMUSG00000021591	8	8.0952692562961
Q9QUI0	Rhoa	ENSMUSG00000007815	1	9.6755262985086
Q9QUI0	Rhoa	ENSMUSG00000007815	2	9.99364807221838
Q9QUI0	Rhoa	ENSMUSG00000007815	3	8.939163565555353
Q9QUI0	Rhoa	ENSMUSG00000007815	4	8.633009769885527
Q9QUI0	Rhoa	ENSMUSG00000007815	5	8.907386840299077
Q9QUI0	Rhoa	ENSMUSG00000007815	6	8.684982333859043
Q9QUI0	Rhoa	ENSMUSG00000007815	7	8.486167356361596
Q9QUI0	Rhoa	ENSMUSG00000007815	8	8.990504687826713
Q9QUJ7	Acsl4	ENSMUSG00000031278	1	9.006396885223381
Q9QUJ7	Acsl4	ENSMUSG00000031278	2	8.34781718248614
Q9QUJ7	Acsl4	ENSMUSG00000031278	3	8.75312579483378
Q9QUJ7	Acsl4	ENSMUSG00000031278	4	9.161981658172694
Q9QUJ7	Acsl4	ENSMUSG00000031278	5	9.202964573001776
Q9QUJ7	Acsl4	ENSMUSG00000031278	6	9.152476044570836
Q9QUJ7	Acsl4	ENSMUSG00000031278	7	8.923218697776138
Q9QUJ7	Acsl4	ENSMUSG00000031278	8	8.647367617864369
Q9QUK3	Cln8	ENSMUSG00000026317	1	5.600061800172427
Q9QUK3	Cln8	ENSMUSG00000026317	2	7.276384915715926
Q9QUK3	Cln8	ENSMUSG00000026317	3	5.344097737284601
Q9QUK3	Cln8	ENSMUSG00000026317	4	3.589303667477352
Q9QUK3	Cln8	ENSMUSG00000026317	5	5.684990540382604
Q9QUK3	Cln8	ENSMUSG00000026317	6	4.923780053653121
Q9QUK3	Cln8	ENSMUSG00000026317	7	4.4761193014108995
Q9QUK3	Cln8	ENSMUSG00000026317	8	6.329099572857705
Q9QUK9	Try5	ENSMUSG00000036938	1	5.69047016725798
Q9QUK9	Try5	ENSMUSG00000036938	2	0
Q9QUK9	Try5	ENSMUSG00000036938	3	5.483436340643517
Q9QUK9	Try5	ENSMUSG00000036938	4	4.127721787077846
Q9QUK9	Try5	ENSMUSG00000036938	5	3.253856492312215
Q9QUK9	Try5	ENSMUSG00000036938	6	2.6931151373991353
Q9QUK9	Try5	ENSMUSG00000036938	7	3.779131480868215
Q9QUK9	Try5	ENSMUSG00000036938	8	5.909367246645497
Q9QUM9	Psma6	ENSMUSG00000021024	1	11.776565454899226
Q9QUM9	Psma6	ENSMUSG00000021024	2	11.884843515584487
Q9QUM9	Psma6	ENSMUSG00000021024	3	11.592949543008451
Q9QUM9	Psma6	ENSMUSG00000021024	4	11.455330536044395
Q9QUM9	Psma6	ENSMUSG00000021024	5	11.539855290511365
Q9QUM9	Psma6	ENSMUSG00000021024	6	11.44954316214524
Q9QUM9	Psma6	ENSMUSG00000021024	7	11.466488172743555
Q9QUM9	Psma6	ENSMUSG00000021024	8	12.448798567812878
Q9QUR6	Prep	ENSMUSG00000019849	1	11.199047894260978
Q9QUR6	Prep	ENSMUSG00000019849	2	11.321747124719042
Q9QUR6	Prep	ENSMUSG00000019849	3	10.995469173042313
Q9QUR6	Prep	ENSMUSG00000019849	4	11.059629260073232
Q9QUR6	Prep	ENSMUSG00000019849	5	11.147154976524842
Q9QUR6	Prep	ENSMUSG00000019849	6	11.24351192590152
Q9QUR6	Prep	ENSMUSG00000019849	7	11.254725997048332
Q9QUR6	Prep	ENSMUSG00000019849	8	11.178082860492507
Q9QUR7	Pin1	ENSMUSG00000032171	1	6.88286438705587
Q9QUR7	Pin1	ENSMUSG00000032171	2	7.8240682203007585
Q9QUR7	Pin1	ENSMUSG00000032171	3	7.602100531878372
Q9QUR7	Pin1	ENSMUSG00000032171	4	6.88706915113151
Q9QUR7	Pin1	ENSMUSG00000032171	5	6.938371784722305
Q9QUR7	Pin1	ENSMUSG00000032171	6	6.3548106288355894
Q9QUR7	Pin1	ENSMUSG00000032171	7	7.549723928933148
Q9QUR7	Pin1	ENSMUSG00000032171	8	6.4252032207936525
Q9QWG7	Sult1b1	ENSMUSG00000029269	1	9.827157870562612
Q9QWG7	Sult1b1	ENSMUSG00000029269	2	7.348775758343234
Q9QWG7	Sult1b1	ENSMUSG00000029269	3	10.098906338550314
Q9QWG7	Sult1b1	ENSMUSG00000029269	4	9.514301220883054
Q9QWG7	Sult1b1	ENSMUSG00000029269	5	9.626788370561105
Q9QWG7	Sult1b1	ENSMUSG00000029269	6	9.352526920690648
Q9QWG7	Sult1b1	ENSMUSG00000029269	7	9.315808257828843
Q9QWG7	Sult1b1	ENSMUSG00000029269	8	9.45156226304911
Q9QWK4	Cd5l	ENSMUSG00000015854	1	0
Q9QWK4	Cd5l	ENSMUSG00000015854	2	0
Q9QWK4	Cd5l	ENSMUSG00000015854	3	9.225690723963453
Q9QWK4	Cd5l	ENSMUSG00000015854	4	6.59109363179272
Q9QWK4	Cd5l	ENSMUSG00000015854	5	7.140686882341288
Q9QWK4	Cd5l	ENSMUSG00000015854	6	5.694614611370794
Q9QWK4	Cd5l	ENSMUSG00000015854	7	8.098794669155044
Q9QWK4	Cd5l	ENSMUSG00000015854	8	5.212938408173136
Q9QWR8	Naga	ENSMUSG00000022453	1	11.936321189734784
Q9QWR8	Naga	ENSMUSG00000022453	2	11.827564222715575
Q9QWR8	Naga	ENSMUSG00000022453	3	11.529246968204943
Q9QWR8	Naga	ENSMUSG00000022453	4	11.766195044636612
Q9QWR8	Naga	ENSMUSG00000022453	5	11.80264975471761
Q9QWR8	Naga	ENSMUSG00000022453	6	11.267181177961193
Q9QWR8	Naga	ENSMUSG00000022453	7	11.556907761100511
Q9QWR8	Naga	ENSMUSG00000022453	8	11.179439710500734
Q9QX47	Son	ENSMUSG00000022961	1	8.418763339780796
Q9QX47	Son	ENSMUSG00000022961	2	10.008104410916674
Q9QX47	Son	ENSMUSG00000022961	3	7.7426463229725275
Q9QX47	Son	ENSMUSG00000022961	4	9.109633070242163
Q9QX47	Son	ENSMUSG00000022961	5	9.278154543246066
Q9QX47	Son	ENSMUSG00000022961	6	10.662318962994927
Q9QX47	Son	ENSMUSG00000022961	7	8.969001449874563
Q9QX47	Son	ENSMUSG00000022961	8	9.09334539622338
Q9QX60	Dguok	ENSMUSG00000014554	1	0
Q9QX60	Dguok	ENSMUSG00000014554	2	0
Q9QX60	Dguok	ENSMUSG00000014554	3	0
Q9QX60	Dguok	ENSMUSG00000014554	4	0
Q9QX60	Dguok	ENSMUSG00000014554	5	5.248789164028681
Q9QX60	Dguok	ENSMUSG00000014554	6	2.606382298922703
Q9QX60	Dguok	ENSMUSG00000014554	7	3.2973877994053393
Q9QX60	Dguok	ENSMUSG00000014554	8	0
Q9QXA5	Lsm4	ENSMUSG00000031848	1	4.463799910997073
Q9QXA5	Lsm4	ENSMUSG00000031848	2	0
Q9QXA5	Lsm4	ENSMUSG00000031848	3	5.396345818683259
Q9QXA5	Lsm4	ENSMUSG00000031848	4	7.335495163665321
Q9QXA5	Lsm4	ENSMUSG00000031848	5	6.920590181123587
Q9QXA5	Lsm4	ENSMUSG00000031848	6	5.611286505694087
Q9QXA5	Lsm4	ENSMUSG00000031848	7	7.251642679274538
Q9QXA5	Lsm4	ENSMUSG00000031848	8	7.697224840484758
Q9QXB9	Drg2	ENSMUSG00000020537	1	9.431617625540758
Q9QXB9	Drg2	ENSMUSG00000020537	2	9.419061316022304
Q9QXB9	Drg2	ENSMUSG00000020537	3	9.162693285728162
Q9QXB9	Drg2	ENSMUSG00000020537	4	9.115397328163878
Q9QXB9	Drg2	ENSMUSG00000020537	5	9.217384628509583
Q9QXB9	Drg2	ENSMUSG00000020537	6	9.197547217168253
Q9QXB9	Drg2	ENSMUSG00000020537	7	8.725627349227317
Q9QXB9	Drg2	ENSMUSG00000020537	8	9.30706908022542
Q9QXC1	Fetub	ENSMUSG00000022871	1	0
Q9QXC1	Fetub	ENSMUSG00000022871	2	0
Q9QXC1	Fetub	ENSMUSG00000022871	3	0
Q9QXC1	Fetub	ENSMUSG00000022871	4	2.2724619125087266
Q9QXC1	Fetub	ENSMUSG00000022871	5	0
Q9QXC1	Fetub	ENSMUSG00000022871	6	2.0839950151258
Q9QXC1	Fetub	ENSMUSG00000022871	7	2.5137698539152145
Q9QXC1	Fetub	ENSMUSG00000022871	8	2.292714960469895
Q9QXD1	Acox2	ENSMUSG00000021751	1	11.149765874794367
Q9QXD1	Acox2	ENSMUSG00000021751	2	11.332661420783456
Q9QXD1	Acox2	ENSMUSG00000021751	3	11.255197802316045
Q9QXD1	Acox2	ENSMUSG00000021751	4	11.230500273357785
Q9QXD1	Acox2	ENSMUSG00000021751	5	11.205646316456084
Q9QXD1	Acox2	ENSMUSG00000021751	6	11.303117734503918
Q9QXD1	Acox2	ENSMUSG00000021751	7	11.1711769239408
Q9QXD1	Acox2	ENSMUSG00000021751	8	11.124823509215245
Q9QXD6	Fbp1	ENSMUSG00000069805	1	11.25897256252289
Q9QXD6	Fbp1	ENSMUSG00000069805	2	11.517694780374397
Q9QXD6	Fbp1	ENSMUSG00000069805	3	11.512037735104288
Q9QXD6	Fbp1	ENSMUSG00000069805	4	11.464918868996806
Q9QXD6	Fbp1	ENSMUSG00000069805	5	11.696105301764423
Q9QXD6	Fbp1	ENSMUSG00000069805	6	11.811509955855765
Q9QXD6	Fbp1	ENSMUSG00000069805	7	12.084512442608798
Q9QXD6	Fbp1	ENSMUSG00000069805	8	12.307909411130439
Q9QXE0	Hacl1	ENSMUSG00000021884	1	12.102465554333333
Q9QXE0	Hacl1	ENSMUSG00000021884	2	12.039590788991797
Q9QXE0	Hacl1	ENSMUSG00000021884	3	11.995103594478325
Q9QXE0	Hacl1	ENSMUSG00000021884	4	11.954753502426827
Q9QXE0	Hacl1	ENSMUSG00000021884	5	11.859894621903658
Q9QXE0	Hacl1	ENSMUSG00000021884	6	11.781239054598315
Q9QXE0	Hacl1	ENSMUSG00000021884	7	11.767274918895403
Q9QXE0	Hacl1	ENSMUSG00000021884	8	11.749290194500354
Q9QXF8	Gnmt	ENSMUSG00000002769	1	12.756868834069346
Q9QXF8	Gnmt	ENSMUSG00000002769	2	12.742653200043275
Q9QXF8	Gnmt	ENSMUSG00000002769	3	13.011296018977268
Q9QXF8	Gnmt	ENSMUSG00000002769	4	13.034168435346936
Q9QXF8	Gnmt	ENSMUSG00000002769	5	13.245846282930833
Q9QXF8	Gnmt	ENSMUSG00000002769	6	13.232837153880828
Q9QXF8	Gnmt	ENSMUSG00000002769	7	13.348509154189722
Q9QXF8	Gnmt	ENSMUSG00000002769	8	13.49561701822415
Q9QXG4	Acss2	ENSMUSG00000027605	1	10.705060457240107
Q9QXG4	Acss2	ENSMUSG00000027605	2	10.502984717879722
Q9QXG4	Acss2	ENSMUSG00000027605	3	11.05170249710403
Q9QXG4	Acss2	ENSMUSG00000027605	4	10.929363736067163
Q9QXG4	Acss2	ENSMUSG00000027605	5	10.982216323218054
Q9QXG4	Acss2	ENSMUSG00000027605	6	11.213543068522762
Q9QXG4	Acss2	ENSMUSG00000027605	7	11.102110533939392
Q9QXG4	Acss2	ENSMUSG00000027605	8	10.90973919043925
Q9QXK3	Copg2	ENSMUSG00000025607	1	8.988097447445101
Q9QXK3	Copg2	ENSMUSG00000025607	2	6.885077441438863
Q9QXK3	Copg2	ENSMUSG00000025607	3	8.760586187882915
Q9QXK3	Copg2	ENSMUSG00000025607	4	7.592631132131195
Q9QXK3	Copg2	ENSMUSG00000025607	5	8.048060564769314
Q9QXK3	Copg2	ENSMUSG00000025607	6	7.873735457738659
Q9QXK3	Copg2	ENSMUSG00000025607	7	7.456797025005842
Q9QXK3	Copg2	ENSMUSG00000025607	8	8.536622553152252
Q9QXK7	Cpsf3	ENSMUSG00000054309	1	0
Q9QXK7	Cpsf3	ENSMUSG00000054309	2	0
Q9QXK7	Cpsf3	ENSMUSG00000054309	3	3.737356693152095
Q9QXK7	Cpsf3	ENSMUSG00000054309	4	0
Q9QXK7	Cpsf3	ENSMUSG00000054309	5	4.696993208127339
Q9QXK7	Cpsf3	ENSMUSG00000054309	6	3.9840794959152483
Q9QXK7	Cpsf3	ENSMUSG00000054309	7	4.873821019951976
Q9QXK7	Cpsf3	ENSMUSG00000054309	8	5.08987045109757
Q9QXL2	Kif21a	ENSMUSG00000022629	1	3.480921203104486
Q9QXL2	Kif21a	ENSMUSG00000022629	2	0
Q9QXL2	Kif21a	ENSMUSG00000022629	3	5.276534133378268
Q9QXL2	Kif21a	ENSMUSG00000022629	4	7.711451407332737
Q9QXL2	Kif21a	ENSMUSG00000022629	5	5.625370027092049
Q9QXL2	Kif21a	ENSMUSG00000022629	6	7.756350462287546
Q9QXL2	Kif21a	ENSMUSG00000022629	7	6.251314841399565
Q9QXL2	Kif21a	ENSMUSG00000022629	8	2.868702418038812
Q9QXN3	Trip4	ENSMUSG00000032386	1	7.35961277599235
Q9QXN3	Trip4	ENSMUSG00000032386	2	0
Q9QXN3	Trip4	ENSMUSG00000032386	3	5.31739737084673
Q9QXN3	Trip4	ENSMUSG00000032386	4	5.772344608070121
Q9QXN3	Trip4	ENSMUSG00000032386	5	7.198395473524984
Q9QXN3	Trip4	ENSMUSG00000032386	6	0
Q9QXN3	Trip4	ENSMUSG00000032386	7	4.939005081006564
Q9QXN3	Trip4	ENSMUSG00000032386	8	6.366727331007973
Q9QXS1	Plec	ENSMUSG00000022565	1	10.466867977508192
Q9QXS1	Plec	ENSMUSG00000022565	2	10.880841572683648
Q9QXS1	Plec	ENSMUSG00000022565	3	10.454934523081425
Q9QXS1	Plec	ENSMUSG00000022565	4	10.663953860751885
Q9QXS1	Plec	ENSMUSG00000022565	5	10.37073168291867
Q9QXS1	Plec	ENSMUSG00000022565	6	10.653411952213492
Q9QXS1	Plec	ENSMUSG00000022565	7	10.848057217416901
Q9QXS1	Plec	ENSMUSG00000022565	8	10.879092938937537
Q9QXT0	Cnpy2	ENSMUSG00000025381	1	10.529546297041241
Q9QXT0	Cnpy2	ENSMUSG00000025381	2	9.416641308673588
Q9QXT0	Cnpy2	ENSMUSG00000025381	3	10.9931711682174
Q9QXT0	Cnpy2	ENSMUSG00000025381	4	10.421709368813131
Q9QXT0	Cnpy2	ENSMUSG00000025381	5	10.663517025521488
Q9QXT0	Cnpy2	ENSMUSG00000025381	6	10.369600957094232
Q9QXT0	Cnpy2	ENSMUSG00000025381	7	10.06872749866609
Q9QXT0	Cnpy2	ENSMUSG00000025381	8	10.483256769851709
Q9QXX4	Slc25a13	ENSMUSG00000015112	1	12.250632186985523
Q9QXX4	Slc25a13	ENSMUSG00000015112	2	12.263359905529859
Q9QXX4	Slc25a13	ENSMUSG00000015112	3	12.305043642330197
Q9QXX4	Slc25a13	ENSMUSG00000015112	4	12.292089222080886
Q9QXX4	Slc25a13	ENSMUSG00000015112	5	12.325417924664574
Q9QXX4	Slc25a13	ENSMUSG00000015112	6	12.329426377276612
Q9QXX4	Slc25a13	ENSMUSG00000015112	7	12.27390577739001
Q9QXX4	Slc25a13	ENSMUSG00000015112	8	12.30327008963527
Q9QXY1	NA	NA	1	7.599740853544541
Q9QXY1	NA	NA	2	6.782953638098453
Q9QXY1	NA	NA	3	7.69676669326392
Q9QXY1	NA	NA	4	6.3759863281111695
Q9QXY1	NA	NA	5	7.180934670029429
Q9QXY1	NA	NA	6	7.284966149088931
Q9QXY1	NA	NA	7	7.828519537542607
Q9QXY1	NA	NA	8	7.859274861456205
Q9QXY6	Ehd3	ENSMUSG00000024065	1	10.453474128804551
Q9QXY6	Ehd3	ENSMUSG00000024065	2	10.773012817222998
Q9QXY6	Ehd3	ENSMUSG00000024065	3	10.413374711160433
Q9QXY6	Ehd3	ENSMUSG00000024065	4	10.583291369531597
Q9QXY6	Ehd3	ENSMUSG00000024065	5	10.551286061863332
Q9QXY6	Ehd3	ENSMUSG00000024065	6	10.703093624946474
Q9QXY6	Ehd3	ENSMUSG00000024065	7	10.463248253118849
Q9QXY6	Ehd3	ENSMUSG00000024065	8	10.399524256494491
Q9QXY9	Pex3	ENSMUSG00000019809	1	10.60298244819155
Q9QXY9	Pex3	ENSMUSG00000019809	2	10.517386297353989
Q9QXY9	Pex3	ENSMUSG00000019809	3	10.392838669897609
Q9QXY9	Pex3	ENSMUSG00000019809	4	10.264975839300835
Q9QXY9	Pex3	ENSMUSG00000019809	5	9.834044594134225
Q9QXY9	Pex3	ENSMUSG00000019809	6	9.316625615196948
Q9QXY9	Pex3	ENSMUSG00000019809	7	9.791608352690927
Q9QXY9	Pex3	ENSMUSG00000019809	8	9.222360935385254
Q9QXZ6	Slco1a1	ENSMUSG00000041698	1	11.649321868567567
Q9QXZ6	Slco1a1	ENSMUSG00000041698	2	11.931338306024191
Q9QXZ6	Slco1a1	ENSMUSG00000041698	3	11.495248567245069
Q9QXZ6	Slco1a1	ENSMUSG00000041698	4	11.488355151919473
Q9QXZ6	Slco1a1	ENSMUSG00000041698	5	11.34967129738108
Q9QXZ6	Slco1a1	ENSMUSG00000041698	6	11.20132148904394
Q9QXZ6	Slco1a1	ENSMUSG00000041698	7	11.080482566481798
Q9QXZ6	Slco1a1	ENSMUSG00000041698	8	10.436922184432374
Q9QY24	Zbp1	ENSMUSG00000027514	1	7.234407401661284
Q9QY24	Zbp1	ENSMUSG00000027514	2	7.5579526177740455
Q9QY24	Zbp1	ENSMUSG00000027514	3	6.215546650420081
Q9QY24	Zbp1	ENSMUSG00000027514	4	6.242126731959026
Q9QY24	Zbp1	ENSMUSG00000027514	5	8.425167248034848
Q9QY24	Zbp1	ENSMUSG00000027514	6	7.191814344184456
Q9QY24	Zbp1	ENSMUSG00000027514	7	6.299885092395825
Q9QY24	Zbp1	ENSMUSG00000027514	8	7.050689363102128
Q9QY30	Abcb11	ENSMUSG00000027048	1	10.514506117002512
Q9QY30	Abcb11	ENSMUSG00000027048	2	10.982430181211832
Q9QY30	Abcb11	ENSMUSG00000027048	3	10.790732292656502
Q9QY30	Abcb11	ENSMUSG00000027048	4	11.116525894250849
Q9QY30	Abcb11	ENSMUSG00000027048	5	11.020649083795057
Q9QY30	Abcb11	ENSMUSG00000027048	6	11.182470997212446
Q9QY30	Abcb11	ENSMUSG00000027048	7	11.168512161438551
Q9QY30	Abcb11	ENSMUSG00000027048	8	11.134109346528652
Q9QY36	Naa10	ENSMUSG00000031388	1	7.020163475364434
Q9QY36	Naa10	ENSMUSG00000031388	2	6.715981039146309
Q9QY36	Naa10	ENSMUSG00000031388	3	6.614538170136326
Q9QY36	Naa10	ENSMUSG00000031388	4	6.826769027401044
Q9QY36	Naa10	ENSMUSG00000031388	5	6.647364266392556
Q9QY36	Naa10	ENSMUSG00000031388	6	7.947425360029009
Q9QY36	Naa10	ENSMUSG00000031388	7	7.707325124650542
Q9QY36	Naa10	ENSMUSG00000031388	8	4.327017045775411
Q9QY76	NA	NA	1	12.30071150567818
Q9QY76	NA	NA	2	12.374796410431198
Q9QY76	NA	NA	3	12.199891481296888
Q9QY76	NA	NA	4	12.1846264733963
Q9QY76	NA	NA	5	11.93962769185009
Q9QY76	NA	NA	6	11.948646703960836
Q9QY76	NA	NA	7	11.886659459549536
Q9QY76	NA	NA	8	11.937297608380318
Q9QY81	Nup210	ENSMUSG00000030091	1	6.7864757667417805
